ensembl_gene_id	entrezgene_id	gene_biotype	external_gene_name	subsystem
ENSG00000140284	11001	protein_coding	SLC27A2	Fatty acid activation (cytosolic)
ENSG00000140284	11001	protein_coding	SLC27A2	Fatty acid activation (endoplasmic reticular)
ENSG00000140284	11001	protein_coding	SLC27A2	Leukotriene metabolism
ENSG00000140284	11001	protein_coding	SLC27A2	Transport, endoplasmic reticular
ENSG00000140284	11001	protein_coding	SLC27A2	Transport, mitochondrial
ENSG00000140284	11001	protein_coding	SLC27A2	Transport, peroxisomal
ENSG00000140284	11001	protein_coding	SLC27A2	Vitamin E metabolism
ENSG00000083807	10998	protein_coding	SLC27A5	Bile acid biosynthesis
ENSG00000083807	10998	protein_coding	SLC27A5	Bile acid recycling
ENSG00000083807	10998	protein_coding	SLC27A5	Transport, endoplasmic reticular
ENSG00000083807	10998	protein_coding	SLC27A5	Transport, mitochondrial
ENSG00000083807	10998	protein_coding	SLC27A5	Transport, peroxisomal
ENSG00000281500	2542	protein_coding	SLC37A4	NA
ENSG00000137700	2542	protein_coding	SLC37A4	Transport, endoplasmic reticular
ENSG00000070214	23446	protein_coding	SLC44A1	Transport, extracellular
ENSG00000129353	57153	protein_coding	SLC44A2	Transport, extracellular
ENSG00000143036	126969	protein_coding	SLC44A3	Transport, extracellular
ENSG00000235336	80736	protein_coding	SLC44A4	Transport, extracellular
ENSG00000203463	80736	lncRNA	SLC44A4	NA
ENSG00000232180	80736	protein_coding	SLC44A4	NA
ENSG00000229077	80736	protein_coding	SLC44A4	NA
ENSG00000228263	80736	protein_coding	SLC44A4	NA
ENSG00000231479	80736	protein_coding	SLC44A4	NA
ENSG00000206378	80736	protein_coding	SLC44A4	Transport, extracellular
ENSG00000204385	80736	protein_coding	SLC44A4	Transport, extracellular
ENSG00000137968	204962	protein_coding	SLC44A5	Transport, extracellular
ENSG00000076351	113235	protein_coding	SLC46A1	Transport, extracellular
ENSG00000138074	8884	protein_coding	SLC5A6	Transport, extracellular
ENSG00000134538	10599	protein_coding	SLCO1B1	Transport, endoplasmic reticular
ENSG00000134538	10599	protein_coding	SLCO1B1	Transport, extracellular
ENSG00000111700	28234	protein_coding	SLCO1B3	Bile acid recycling
ENSG00000111700	28234	protein_coding	SLCO1B3	Transport, endoplasmic reticular
ENSG00000111700	28234	protein_coding	SLCO1B3	Transport, extracellular
ENSG00000082014	6604	protein_coding	SMARCD3	Isolated
ENSG00000157106	23049	protein_coding	SMG1	Isolated
ENSG00000198952	23381	protein_coding	SMG5	NA
ENSG00000070366	23293	protein_coding	SMG6	NA
ENSG00000116698	9887	protein_coding	SMG7	NA
ENSG00000167447	55181	protein_coding	SMG8	NA
ENSG00000105771	56006	protein_coding	SMG9	NA
ENSG00000275349	6606	protein_coding	SMN1	NA
ENSG00000172062	6606	protein_coding	SMN1	NA
ENSG00000088826	54498	protein_coding	SMOX	Arginine and proline metabolism
ENSG00000135587	6610	protein_coding	SMPD2	Glycosphingolipid metabolism
ENSG00000135587	6610	protein_coding	SMPD2	Sphingolipid metabolism
ENSG00000103056	55512	protein_coding	SMPD3	Glycosphingolipid metabolism
ENSG00000103056	55512	protein_coding	SMPD3	Sphingolipid metabolism
ENSG00000136699	55627	protein_coding	SMPD4	Glycosphingolipid metabolism
ENSG00000136699	55627	protein_coding	SMPD4	Sphingolipid metabolism
ENSG00000102172	6611	protein_coding	SMS	Arginine and proline metabolism
ENSG00000132639	6616	protein_coding	SNAP25	NA
ENSG00000125835	6628	protein_coding	SNRPB	NA
ENSG00000167088	6632	protein_coding	SNRPD1	NA
ENSG00000182004	6635	protein_coding	SNRPE	NA
ENSG00000139343	6636	protein_coding	SNRPF	NA
ENSG00000143977	6637	protein_coding	SNRPG	NA
ENSG00000169371	10073	protein_coding	SNUPN	NA
ENSG00000140263	6652	protein_coding	SORD	Fructose and mannose metabolism
ENSG00000140263	6652	protein_coding	SORD	Isolated
ENSG00000114902	28972	protein_coding	SPCS1	Lysine metabolism
ENSG00000118363	9789	protein_coding	SPCS2	Lysine metabolism
ENSG00000129128	60559	protein_coding	SPCS3	Lysine metabolism
ENSG00000176170	8877	protein_coding	SPHK1	Sphingolipid metabolism
ENSG00000063176	56848	protein_coding	SPHK2	Sphingolipid metabolism
ENSG00000090054	10558	protein_coding	SPTLC1	Sphingolipid metabolism
ENSG00000100596	9517	protein_coding	SPTLC2	Sphingolipid metabolism
ENSG00000104549	6713	protein_coding	SQLE	Cholesterol biosynthesis 1 (Bloch pathway) 
ENSG00000145545	6715	protein_coding	SRD5A1	Androgen metabolism
ENSG00000277893	6716	protein_coding	SRD5A2	NA
ENSG00000128039	79644	protein_coding	SRD5A3	Androgen metabolism
ENSG00000072310	6720	protein_coding	SREBF1	Transport, nuclear
ENSG00000198911	6721	protein_coding	SREBF2	NA
ENSG00000116649	6723	protein_coding	SRM	Arginine and proline metabolism
ENSG00000174780	6731	protein_coding	SRP72	NA
ENSG00000143742	6726	protein_coding	SRP9	NA
ENSG00000144867	58477	protein_coding	SRPRB	NA
ENSG00000167720	63826	protein_coding	SRR	Glycine, serine and threonine metabolism
ENSG00000124783	6745	protein_coding	SSR1	NA
ENSG00000163479	6746	protein_coding	SSR2	NA
ENSG00000114850	6747	protein_coding	SSR3	NA
ENSG00000180879	6748	protein_coding	SSR4	Bile acid biosynthesis
ENSG00000180879	6748	protein_coding	SSR4	Transport, peroxisomal
ENSG00000064225	10402	protein_coding	ST3GAL6	Blood group biosynthesis
ENSG00000064225	10402	protein_coding	ST3GAL6	Glycosphingolipid biosynthesis-lacto and neolacto series
ENSG00000073849	6480	protein_coding	ST6GAL1	N-glycan metabolism
ENSG00000070731	10610	protein_coding	ST6GALNAC2	Glycosphingolipid biosynthesis-ganglio series
ENSG00000070731	10610	protein_coding	ST6GALNAC2	Sphingolipid metabolism
ENSG00000184005	256435	protein_coding	ST6GALNAC3	Glycosphingolipid biosynthesis-ganglio series
ENSG00000184005	256435	protein_coding	ST6GALNAC3	Sphingolipid metabolism
ENSG00000136840	27090	protein_coding	ST6GALNAC4	Glycosphingolipid biosynthesis-ganglio series
ENSG00000136840	27090	protein_coding	ST6GALNAC4	Sphingolipid metabolism
ENSG00000140557	8128	protein_coding	ST8SIA2	NA
ENSG00000177511	51046	protein_coding	ST8SIA3	NA
ENSG00000148488	338596	protein_coding	ST8SIA6	NA
ENSG00000136011	55576	protein_coding	STAB2	NA
ENSG00000147465	6770	protein_coding	STAR	Steroid metabolism
ENSG00000164211	134429	protein_coding	STARD4	Steroid metabolism
ENSG00000172345	80765	protein_coding	STARD5	Steroid metabolism
ENSG00000174448	147323	protein_coding	STARD6	Steroid metabolism
ENSG00000118046	6794	protein_coding	STK11	Isolated
ENSG00000101846	412	protein_coding	STS	Androgen metabolism
ENSG00000101846	412	protein_coding	STS	Bile acid biosynthesis
ENSG00000101846	412	protein_coding	STS	Bile acid recycling
ENSG00000101846	412	protein_coding	STS	Estrogen metabolism
ENSG00000101846	412	protein_coding	STS	Glycosphingolipid metabolism
ENSG00000101846	412	protein_coding	STS	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000101846	412	protein_coding	STS	Steroid metabolism
ENSG00000134910	3703	protein_coding	STT3A	Glycosphingolipid metabolism
ENSG00000134910	3703	protein_coding	STT3A	N-glycan metabolism
ENSG00000134910	3703	protein_coding	STT3A	Sphingolipid metabolism
ENSG00000106089	6804	protein_coding	STX1A	NA
ENSG00000136854	6812	protein_coding	STXBP1	NA
ENSG00000136143	8803	protein_coding	SUCLA2	C5-branched dibasic acid metabolism
ENSG00000136143	8803	protein_coding	SUCLA2	Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
ENSG00000163541	8802	protein_coding	SUCLG1	C5-branched dibasic acid metabolism
ENSG00000163541	8802	protein_coding	SUCLG1	Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
ENSG00000172340	8801	protein_coding	SUCLG2	C5-branched dibasic acid metabolism
ENSG00000172340	8801	protein_coding	SUCLG2	Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
ENSG00000196502	6817	protein_coding	SULT1A1	Metabolism of xenobiotics by cytochrome P450
ENSG00000196502	6817	protein_coding	SULT1A1	Tyrosine metabolism
ENSG00000197165	6799	protein_coding	SULT1A2	Metabolism of xenobiotics by cytochrome P450
ENSG00000197165	6799	protein_coding	SULT1A2	Tyrosine metabolism
ENSG00000261052	6818	protein_coding	SULT1A3	Metabolism of xenobiotics by cytochrome P450
ENSG00000261052	6818	protein_coding	SULT1A3	Tyrosine metabolism
ENSG00000213648	445329	protein_coding	SULT1A4	Metabolism of xenobiotics by cytochrome P450
ENSG00000213648	445329	protein_coding	SULT1A4	Tyrosine metabolism
ENSG00000109193	6783	protein_coding	SULT1E1	Androgen metabolism
ENSG00000109193	6783	protein_coding	SULT1E1	Estrogen metabolism
ENSG00000105398	6822	protein_coding	SULT2A1	Bile acid biosynthesis
ENSG00000105398	6822	protein_coding	SULT2A1	Metabolism of xenobiotics by cytochrome P450
ENSG00000105398	6822	protein_coding	SULT2A1	Steroid metabolism
ENSG00000105398	6822	protein_coding	SULT2A1	Transport, nuclear
ENSG00000088002	6820	protein_coding	SULT2B1	Androgen metabolism
ENSG00000088002	6820	protein_coding	SULT2B1	Transport, extracellular
ENSG00000144455	100130207	protein_coding	SUMF1	NA
ENSG00000144455	285362	protein_coding	SUMF1	NA
ENSG00000129103	25870	protein_coding	SUMF2	NA
ENSG00000139531	6821	protein_coding	SUOX	Cysteine and methionine metabolism
ENSG00000159082	8867	protein_coding	SYNJ1	Inositol phosphate metabolism
ENSG00000078269	8871	protein_coding	SYNJ2	Inositol phosphate metabolism
ENSG00000129990	6861	protein_coding	SYT5	NA
ENSG00000177156	6888	protein_coding	TALDO1	Pentose phosphate pathway
ENSG00000198650	6898	protein_coding	TAT	Alanine, aspartate and glutamate metabolism
ENSG00000198650	6898	protein_coding	TAT	Cysteine and methionine metabolism
ENSG00000198650	6898	protein_coding	TAT	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000171530	6902	protein_coding	TBCA	NA
ENSG00000105254	1155	protein_coding	TBCB	Omega-3 fatty acid metabolism
ENSG00000124659	6903	protein_coding	TBCC	NA
ENSG00000278759	6904	protein_coding	TBCD	NA
ENSG00000141556	6904	protein_coding	TBCD	NA
ENSG00000282984	6905	protein_coding	TBCE	NA
ENSG00000285053	6905	protein_coding	TBCE	NA
ENSG00000284770	6905	protein_coding	TBCE	NA
ENSG00000101849	6907	protein_coding	TBL1X	Isolated
ENSG00000177565	79718	protein_coding	TBL1XR1	Isolated
ENSG00000059377	6916	protein_coding	TBXAS1	prostaglandin biosynthesis
ENSG00000120438	6950	protein_coding	TCP1	NA
ENSG00000262635	6999	protein_coding	TDO2	NA
ENSG00000151790	6999	protein_coding	TDO2	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000187079	7003	protein_coding	TEAD1	NA
ENSG00000074219	8463	protein_coding	TEAD2	NA
ENSG00000007866	7005	protein_coding	TEAD3	NA
ENSG00000197905	7004	protein_coding	TEAD4	NA
ENSG00000099797	9524	protein_coding	TECR	Fatty acid biosynthesis (unsaturated)
ENSG00000099797	9524	protein_coding	TECR	Fatty acid elongation (even-chain)
ENSG00000099797	9524	protein_coding	TECR	Fatty acid elongation (odd-chain)
ENSG00000099797	9524	protein_coding	TECR	Omega-3 fatty acid metabolism
ENSG00000099797	9524	protein_coding	TECR	Omega-6 fatty acid metabolism
ENSG00000137574	96764	protein_coding	TGS1	Isolated
ENSG00000137574	96764	protein_coding	TGS1	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000180176	7054	protein_coding	TH	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000180176	7054	protein_coding	TH	Tyrosine metabolism
ENSG00000259431	79178	protein_coding	THTPA	Thiamine metabolism
ENSG00000146426	26230	protein_coding	TIAM2	Transport, nuclear
ENSG00000134809	26519	protein_coding	TIMM10	NA
ENSG00000132286	26515	protein_coding	TIMM10B	NA
ENSG00000099800	26517	protein_coding	TIMM13	NA
ENSG00000134375	10440	protein_coding	TIMM17A	NA
ENSG00000126768	10245	protein_coding	TIMM17B	NA
ENSG00000278501	29928	protein_coding	TIMM22	NA
ENSG00000277649	29928	protein_coding	TIMM22	NA
ENSG00000177370	29928	protein_coding	TIMM22	NA
ENSG00000204152	100652748	protein_coding	TIMM23B	NA
ENSG00000104980	10469	protein_coding	TIMM44	NA
ENSG00000105197	92609	protein_coding	TIMM50	NA
ENSG00000126953	1678	protein_coding	TIMM8A	NA
ENSG00000150779	26521	protein_coding	TIMM8B	NA
ENSG00000100575	26520	protein_coding	TIMM9	NA
ENSG00000167900	7083	protein_coding	TK1	Nucleotide metabolism
ENSG00000167900	7083	protein_coding	TK1	Pyrimidine metabolism
ENSG00000166548	7084	protein_coding	TK2	Nucleotide metabolism
ENSG00000166548	7084	protein_coding	TK2	Pyrimidine metabolism
ENSG00000163931	7086	protein_coding	TKT	Pentose phosphate pathway
ENSG00000007350	8277	protein_coding	TKTL1	Pentose phosphate pathway
ENSG00000149809	7108	protein_coding	TM7SF2	Cholesterol biosynthesis 1 (Bloch pathway) 
ENSG00000149809	7108	protein_coding	TM7SF2	Cholesterol biosynthesis 3  (Kandustch-Russell pathway)
ENSG00000185973	55217	protein_coding	TMLHE	Lysine metabolism
ENSG00000146072	27242	protein_coding	TNFRSF21	Transport, nuclear
ENSG00000161955	8741	protein_coding	TNFSF13	NA
ENSG00000149115	85456	protein_coding	TNKS1BP1	NA
ENSG00000083312	3842	protein_coding	TNPO1	NA
ENSG00000173726	9804	protein_coding	TOMM20	NA
ENSG00000100216	56993	protein_coding	TOMM22	NA
ENSG00000130204	10452	protein_coding	TOMM40	NA
ENSG00000175768	401505	protein_coding	TOMM5	NA
ENSG00000196683	54543	protein_coding	TOMM7	NA
ENSG00000141510	7157	protein_coding	TP53	NA
ENSG00000129167	7166	protein_coding	TPH1	Serotonin and melatonin biosynthesis
ENSG00000139287	121278	protein_coding	TPH2	Serotonin and melatonin biosynthesis
ENSG00000111669	7167	protein_coding	TPI1	Glycolysis / Gluconeogenesis
ENSG00000196511	27010	protein_coding	TPK1	Thiamine metabolism
ENSG00000137364	7172	protein_coding	TPMT	Isolated
ENSG00000277603	7173	protein_coding	TPO	NA
ENSG00000115705	7173	protein_coding	TPO	Estrogen metabolism
ENSG00000115705	7173	protein_coding	TPO	Miscellaneous
ENSG00000115705	7173	protein_coding	TPO	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000115705	7173	protein_coding	TPO	Steroid metabolism
ENSG00000115705	7173	protein_coding	TPO	Tyrosine metabolism
ENSG00000047410	7175	protein_coding	TPR	NA
ENSG00000132958	93492	protein_coding	TPTE2	Inositol phosphate metabolism
ENSG00000067167	23471	protein_coding	TRAM1	NA
ENSG00000107614	1787	protein_coding	TRDMT1	Cysteine and methionine metabolism
ENSG00000107614	1787	protein_coding	TRDMT1	Other amino acid
ENSG00000118094	11181	protein_coding	TREH	Starch and sucrose metabolism
ENSG00000101255	57761	protein_coding	TRIB3	Transport, nuclear
ENSG00000066651	60487	protein_coding	TRMT11	Isolated
ENSG00000066651	60487	protein_coding	TRMT11	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000134200	7252	protein_coding	TSHB	NA
ENSG00000128311	7263	protein_coding	TST	Cysteine and methionine metabolism
ENSG00000167552	7846	protein_coding	TUBA1A	NA
ENSG00000123416	10376	protein_coding	TUBA1B	NA
ENSG00000167553	84790	protein_coding	TUBA1C	NA
ENSG00000198033	7278	protein_coding	TUBA3C	NA
ENSG00000075886	113457	protein_coding	TUBA3D	NA
ENSG00000127824	7277	protein_coding	TUBA4A	NA
ENSG00000101162	81027	protein_coding	TUBB1	NA
ENSG00000137267	7280	protein_coding	TUBB2A	NA
ENSG00000137285	347733	protein_coding	TUBB2B	NA
ENSG00000258947	10381	protein_coding	TUBB3	NA
ENSG00000104833	10382	protein_coding	TUBB4A	NA
ENSG00000188229	10383	protein_coding	TUBB4B	NA
ENSG00000176014	84617	protein_coding	TUBB6	NA
ENSG00000104723	7991	protein_coding	TUSC3	N-glycan metabolism
ENSG00000136810	7295	protein_coding	TXN	Purine metabolism
ENSG00000136810	7295	protein_coding	TXN	Pyrimidine metabolism
ENSG00000117862	51060	protein_coding	TXNDC12	NA
ENSG00000198431	7296	protein_coding	TXNRD1	Cysteine and methionine metabolism
ENSG00000198431	7296	protein_coding	TXNRD1	Nucleotide metabolism
ENSG00000198431	7296	protein_coding	TXNRD1	Other amino acid
ENSG00000198431	7296	protein_coding	TXNRD1	Pyrimidine metabolism
ENSG00000198431	7296	protein_coding	TXNRD1	Transport, nuclear
ENSG00000184470	10587	protein_coding	TXNRD2	Cysteine and methionine metabolism
ENSG00000184470	10587	protein_coding	TXNRD2	Nucleotide metabolism
ENSG00000184470	10587	protein_coding	TXNRD2	Other amino acid
ENSG00000184470	10587	protein_coding	TXNRD2	Pyrimidine metabolism
ENSG00000025708	1890	protein_coding	TYMP	Purine metabolism
ENSG00000025708	1890	protein_coding	TYMP	Pyrimidine metabolism
ENSG00000176890	7298	protein_coding	TYMS	Pyrimidine metabolism
ENSG00000077498	7299	protein_coding	TYR	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000077498	7299	protein_coding	TYR	Tyrosine metabolism
ENSG00000107165	7306	protein_coding	TYRP1	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000117143	6675	protein_coding	UAP1	Amino sugar and nucleotide sugar metabolism
ENSG00000221983	7311	protein_coding	UBA52	NA
ENSG00000130717	83549	protein_coding	UCK1	Nucleotide metabolism
ENSG00000130717	83549	protein_coding	UCK1	Purine metabolism
ENSG00000130717	83549	protein_coding	UCK1	Pyrimidine metabolism
ENSG00000143179	7371	protein_coding	UCK2	Nucleotide metabolism
ENSG00000143179	7371	protein_coding	UCK2	Purine metabolism
ENSG00000143179	7371	protein_coding	UCK2	Pyrimidine metabolism
ENSG00000198276	54963	protein_coding	UCKL1	Nucleotide metabolism
ENSG00000198276	54963	protein_coding	UCKL1	Purine metabolism
ENSG00000198276	54963	protein_coding	UCKL1	Pyrimidine metabolism
ENSG00000148154	7357	protein_coding	UGCG	Sphingolipid metabolism
ENSG00000109814	7358	protein_coding	UGDH	Starch and sucrose metabolism
ENSG00000136731	56886	protein_coding	UGGT1	Glycosphingolipid metabolism
ENSG00000136731	56886	protein_coding	UGGT1	Sphingolipid metabolism
ENSG00000102595	55757	protein_coding	UGGT2	Glycosphingolipid metabolism
ENSG00000102595	55757	protein_coding	UGGT2	Sphingolipid metabolism
ENSG00000169764	7360	protein_coding	UGP2	Galactose metabolism
ENSG00000242515	54575	protein_coding	UGT1A10	Isolated
ENSG00000242515	54575	protein_coding	UGT1A10	Linoleate metabolism
ENSG00000242515	54575	protein_coding	UGT1A10	Metabolism of xenobiotics by cytochrome P450
ENSG00000242515	54575	protein_coding	UGT1A10	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000242515	54575	protein_coding	UGT1A10	Retinol metabolism
ENSG00000242515	54575	protein_coding	UGT1A10	Steroid metabolism
ENSG00000242515	54575	protein_coding	UGT1A10	Vitamin E metabolism
ENSG00000173610	10941	protein_coding	UGT2A1	Isolated
ENSG00000173610	10941	protein_coding	UGT2A1	Linoleate metabolism
ENSG00000173610	10941	protein_coding	UGT2A1	Metabolism of xenobiotics by cytochrome P450
ENSG00000173610	10941	protein_coding	UGT2A1	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000173610	10941	protein_coding	UGT2A1	Retinol metabolism
ENSG00000173610	10941	protein_coding	UGT2A1	Steroid metabolism
ENSG00000173610	10941	protein_coding	UGT2A1	Vitamin E metabolism
ENSG00000278216	79799	protein_coding	UGT2A3	NA
ENSG00000135220	79799	protein_coding	UGT2A3	Isolated
ENSG00000135220	79799	protein_coding	UGT2A3	Linoleate metabolism
ENSG00000135220	79799	protein_coding	UGT2A3	Metabolism of xenobiotics by cytochrome P450
ENSG00000135220	79799	protein_coding	UGT2A3	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000135220	79799	protein_coding	UGT2A3	Retinol metabolism
ENSG00000135220	79799	protein_coding	UGT2A3	Steroid metabolism
ENSG00000135220	79799	protein_coding	UGT2A3	Vitamin E metabolism
ENSG00000213759	10720	protein_coding	UGT2B11	Isolated
